id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
633,0,4,7,1,7,0,0,0,2|2|2|2|2|2|2|180,255|255|255|255|255|255|255|181,2|-2|1|-1|2|-2|0|-66,8|8|8|8|8|8|10|-65,40|-40|26|-26|12|-12|0|-65,20|20|14|14|14|14|0|-63,109|109|109|109|109|109|109|49670,0,0,0,5,255,240
634,0,4,8,1,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,2|-2|1|-1|2|-2|0|0,8|8|8|8|8|8|10|10,40|-40|26|-26|12|-12|-7|7,20|20|14|14|14|14|0|0,109|109|109|109|109|109|109|109,0,0,0,5,255,240
635,0,4,8,1,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-3|3|1|-1|2|-2|1|-1,8|8|8|8|8|8|10|10,40|-40|26|-26|12|-12|-7|7,20|20|14|14|14|14|0|0,109|109|109|109|109|109|109|109,0,0,0,5,255,240
636,0,12,1,0,1,0,0,0,171|0|69|79|4|0|254|78,255|0|63|79|4|0|115|79,0|0|103|94|4|0|1|94,0|0|97|94|4|0|-107|94,0|0|-35|114|4|0|-103|114,0|0|-41|114|4|0|11|115,103|29569|4|29459|4|29563|4|29615,1,0,0,10,255,240
637,0,10,1,0,1,0,0,0,171|0|222|127|4|0|135|127,255|0|216|127|4|0|12|128,0|0|-93|-123|4|0|103|-123,0|0|-99|-123|4|0|-47|-123,0|0|-74|-116|4|0|9|-116,0|0|-80|-116|4|0|-28|-116,103|37116|4|37046|4|37110|4|37162,1,0,0,10,255,240
638,0,8,1,0,1,0,0,0,171|0|28|151|4|0|250|150,255|0|23|151|4|0|74|151,0|0|-19|-104|4|0|80|-105,0|0|-24|-104|4|0|27|-103,0|0|68|-74|4|0|-111|-79,0|0|62|-74|4|0|114|-74,103|48308|4|46712|4|48303|4|48354,1,0,0,10,255,240
639,0,8,2,0,2,0,0,0,171|171|218|214|4|0|41|210,255|255|213|214|4|0|8|215,-1|1|11|-13|4|0|123|-21,0|0|5|-13|4|0|57|-13,-6|6|-75|-7|4|0|63|-13,0|0|-80|-7|4|0|-29|-7,103|103|5|591|5|2018|5|2084,1,0,0,10,255,240
640,0,6,2,0,2,0,0,0,171|171|68|18|5|0|57|15,255|255|62|18|5|0|114|18,-1|1|-11|30|5|0|120|18,0|0|-16|30|5|0|35|31,-6|6|-58|41|5|0|41|31,0|0|-63|41|5|0|-12|41,103|103|5|10746|5|13657|5|13708,1,0,0,10,255,240
641,0,6,3,0,3,0,0,0,171|171|171|81|5|0|210|65,255|255|255|81|5|0|175|81,-2|2|0|92|5|0|-75|81,0|0|0|92|5|0|83|92,-6|6|0|105|5|0|89|92,-1|-1|0|105|5|0|54|105,103|103|103|28054|5|28605|5|28666,1,0,0,10,255,240
642,0,5,2,0,4,0,0,0,171|171|171|171|5|0|167|133,255|255|255|255|5|0|34|134,-2|2|-1|1|5|0|40|-122,0|0|0|0|5|0|27|-111,-6|6|-4|4|5|0|33|-111,-1|-1|0|0|5|0|-70|-110,103|103|103|103|5|45255|5|45306,1,0,0,10,255,240
643,0,7,4,0,4,0,0,0,171|171|171|171|5|0|185|181,255|255|255|255|5|0|83|199,-2|2|-1|1|5|0|-86|-26,0|0|0|0|5|0|94|-4,-6|6|-4|4|6|0|100|-4,-1|-1|0|0|6|0|121|3,103|103|103|103|6|9043|6|9095,1,0,0,10,255,240
644,0,5,3,0,3,0,0,0,171|171|171|97|6|0|87|83,255|255|255|97|6|0|87|97,-1|1|0|103|6|0|93|97,0|0|0|103|6|0|-33|103,-6|6|0|107|6|0|-27|103,-1|-1|0|107|6|0|-32|107,103|103|103|27622|6|28590|6|28641,1,0,0,10,255,240
645,0,5,4,0,4,0,0,0,171|171|171|171|6|0|34|115,255|255|255|255|6|0|31|133,-2|2|0|0|6|0|50|-120,0|0|0|0|6|0|125|-120,-10|10|-6|6|6|0|-52|-119,-4|-4|-2|-2|6|0|-65|-112,103|103|103|103|6|37188|6|37240,1,0,0,10,255,240
646,0,5,5,0,5,0,0,0,171|171|171|171|171|0|153|208,255|255|255|255|255|0|2|209,-2|2|0|0|0|0|-34|-29,0|0|0|0|0|0|88|-26,-10|10|-6|6|0|0|-100|-26,-4|-4|-2|-2|0|0|17|-25,103|103|103|103|103|61821|6|61873,1,0,0,10,255,240
647,0,4,1,0,1,0,0,0,1|0|229|253|6|0|158|253,255|0|223|253|6|0|19|254,0|0|88|-2|6|0|33|-2,12|0|82|-2|6|0|-122|-2,0|0|17|-1|6|0|-54|-2,0|0|11|-1|6|0|63|-1,228|65482|6|65411|6|65476|6|65528,0,0,0,6,255,32
648,0,7,1,0,1,0,0,0,2|0|197|0|7|0|121|0,105|0|191|0|7|0|243|0,0|0|88|33|7|0|-7|0,8|0|82|33|7|0|-122|33,0|0|-74|39|7|0|-116|33,0|0|-80|39|7|0|-28|39,185|18970|7|10549|7|18965|7|19016,0,0,0,6,255,32
649,0,6,1,0,1,0,0,0,2|0|39|125|7|0|9|110,105|0|34|125|7|0|85|125,0|0|44|126|7|0|91|125,8|0|38|126|7|0|90|126,0|0|-94|126|7|0|96|126,0|0|-100|126|7|0|-48|126,185|35522|7|35462|7|35516|7|35568,0,0,0,6,255,32
650,0,6,3,0,3,0,0,0,2|1|1|154|7|0|23|153,105|255|255|154|7|0|90|154,0|-10|10|-56|7|0|29|-79,8|0|0|-56|7|0|69|-56,0|0|0|-4|7|0|103|-27,0|0|0|-4|7|0|120|86,185|228|228|0|0|0|0|0,0,0,0,6,255,32
651,0,6,4,0,4,0,0,0,2|1|1|1|0|0|0|0,105|255|255|255|0|0|0|0,0|-9|9|0|0|0|0|0,8|2|2|-10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|228|228|228|0|0|0|0,0,0,0,6,255,32
652,0,6,5,0,5,0,0,0,2|1|1|1|1|0|0|0,105|255|255|255|255|0|0|0,0|-9|9|-8|8|0|0|0,8|2|2|-3|-3|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,185|228|228|228|228|0|0|0,0,0,0,6,255,32
653,0,6,3,0,3,0,0,0,4|1|1|0|0|0|0|0,103|255|255|0|0|0|0|0,0|-10|10|0|0|0|0|0,7|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,204|228|228|0|0|0|0|0,0,0,0,6,255,32
654,0,6,5,0,5,0,0,0,4|1|1|1|1|0|0|0,103|255|255|255|255|0|0|0,0|-9|9|-8|8|0|0|0,7|2|2|-3|-3|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,204|228|228|228|228|0|0|0,0,0,0,6,255,32
655,0,6,6,0,6,0,0,0,4|1|1|1|1|2|0|0,103|255|255|255|255|105|0|0,0|-9|9|-8|8|0|0|0,7|2|2|-3|-3|-8|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,204|228|228|228|228|185|0|0,0,0,0,6,255,32
656,0,6,5,0,5,0,0,0,4|2|2|2|2|0|0|0,103|105|105|105|105|0|0|0,0|-6|6|-8|8|0|0|0,7|6|6|-3|-3|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,204|185|185|185|185|0|0|0,0,0,0,6,255,32
657,0,6,7,0,7,0,0,0,4|4|4|2|2|1|1|0,103|103|103|105|105|255|255|0,0|-6|6|-6|6|-10|10|0,7|6|6|-6|-6|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,204|204|204|185|185|228|228|0,0,0,0,6,255,32
658,0,2,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,12|12|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,4|4|0|0|0|0|0|0,108|108|0|0|0|0|0|0,0,0,0,20,255,112
659,0,6,1,0,1,0,0,0,3|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,-10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,88|0|0|0|0|0|0|0,0,0,20,26,255,32
660,0,5,1,0,1,0,0,0,3|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,-30|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,88|0|0|0|0|0|0|0,0,0,30,26,255,32
661,0,5,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|-2|0|0|0|0|0|0,-30|-30|0|0|0|0|0|0,0|0|0|0|0|0|0|0,88|88|0|0|0|0|0|0,0,0,30,26,255,32
662,0,5,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|2|0|0|0|0|0|0,-30|-20|0|0|0|0|0|0,0|0|0|0|0|0|0|0,88|88|0|0|0|0|0|0,0,0,30,26,255,32
663,0,5,3,0,3,0,0,0,3|3|3|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,2|2|-2|0|0|0|0|0,-30|-20|-30|0|0|0|0|0,0|0|0|0|0|0|0|0,88|88|88|0|0|0|0|0,0,0,30,26,255,32
664,0,7,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|120|0|0|0|0|0|0,1|120|0|0|0|0|0|0,-17|-7|0|0|0|0|0|0,-35|-5|0|0|0|0|0|0,88|88|0|0|0|0|0|0,0,0,4,26,255,32
665,0,7,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|120|0|0|0|0|0|0,1|120|0|0|0|0|0|0,-20|-10|0|0|0|0|0|0,-30|0|0|0|0|0|0|0,88|88|0|0|0|0|0|0,0,0,5,26,255,32
666,0,6,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|120|0|0|0|0|0|0,1|120|0|0|0|0|0|0,-26|-13|0|0|0|0|0|0,-30|0|0|0|0|0|0|0,88|88|0|0|0|0|0|0,0,0,6,26,255,32
667,0,5,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|120|0|0|0|0|0|0,1|120|0|0|0|0|0|0,-30|-20|0|0|0|0|0|0,-30|0|0|0|0|0|0|0,88|88|0|0|0|0|0|0,0,0,7,26,255,32
668,0,6,3,0,3,0,0,0,3|3|3|0|0|0|0|0,255|255|255|0|0|0|0|0,0|120|120|0|0|0|0|0,1|120|120|0|0|0|0|0,-24|-7|-19|0|0|0|0|0,-30|0|0|0|0|0|0|0,88|88|88|0|0|0|0|0,0,0,6,26,255,32
669,0,6,4,0,4,0,0,0,3|3|3|3|0|0|0|0,255|255|255|255|0|0|0|0,1|-1|120|120|0|0|0|0,1|1|120|120|0|0|0|0,-24|-24|-7|-19|0|0|0|0,-30|-30|0|0|0|0|0|0,88|88|88|88|0|0|0|0,0,0,6,26,255,32
670,0,0,1,3,8,0,0,0,3|3|3|3|3|3|3|3,255|255|255|255|255|255|255|255,0|4|6|4|0|-4|-6|-4,6|4|0|-4|-6|-4|0|4,0|4|6|4|0|-4|-6|-4,-6|-4|0|4|6|4|0|-4,126|126|126|126|126|126|126|126,0,0,0,26,255,32
671,0,2,1,0,1,0,0,0,1|0|90|2|55|2|37|48,255|2|0|0|64|2|73|48,0|0|0|0|69|2|108|-112,0|0|103|2|74|2|73|-112,0|0|-128|85|80|2|108|-112,0|0|103|2|86|2|73|48,246|0|602|12361|80|0|607|12361,-1,0,0,26,255,32
672,0,8,4,0,8,0,0,0,4|2|2|1|4|2|2|1,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,7|7|6|6|6|6|5|5,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,97|116|116|135|101|120|120|139,1,0,0,14,255,208
673,0,3,2,0,2,0,0,0,1|1|0|0|157|2|142|144,255|255|14|0|163|2|37|48,0|0|0|0|-86|2|73|-112,8|8|-114|85|-81|2|0|-112,-16|15|11|0|-74|2|73|-112,0|0|-114|85|-69|2|0|-112,58|58|709|36864|0|100|716|36912,0,0,0,8,255,208
674,0,3,3,0,3,0,0,0,1|1|1|0|224|2|37|48,255|255|255|0|231|2|154|48,0|0|0|0|-20|2|-114|-112,8|8|8|0|-14|2|-114|-112,-16|15|0|0|-8|2|37|48,0|0|-4|0|-1|2|73|-112,58|58|58|36864|0|71|778|36864,0,0,0,8,255,208
675,0,3,4,0,4,0,0,0,1|1|1|1|31|3|0|144,255|255|255|255|38|3|0|144,0|0|0|0|45|3|0|-112,8|8|8|8|52|3|0|-112,-19|18|-15|14|59|3|48|-112,0|0|-2|-2|66|3|108|-112,58|58|58|58|0|540|846|36972,0,0,0,8,255,208
676,0,3,5,0,5,0,0,0,1|1|1|1|1|3|0|144,255|255|255|255|255|3|108|144,0|0|0|0|0|3|0|-112,8|8|8|8|8|3|0|-112,-19|18|-15|14|0|3|0|-112,0|0|-2|-2|-4|3|108|-112,58|58|58|58|58|705|911|36864,0,0,0,8,255,208
677,0,3,7,0,7,0,0,0,1|1|1|1|1|1|1|144,255|255|255|255|255|255|255|144,0|0|0|0|0|0|0|-112,8|8|8|8|8|8|8|-112,-19|18|-15|14|-11|10|0|-112,0|0|-2|-2|-4|-4|-6|-112,58|58|58|58|58|58|58|36937,0,0,0,8,255,208
678,0,3,7,0,7,0,0,0,1|1|1|1|1|1|1|181,255|255|255|255|255|255|255|233,0|0|0|0|0|0|0|87,8|8|8|8|8|8|8|-32,-19|18|-15|14|-6|5|0|11,0|0|-2|-2|-4|-4|-6|-64,58|58|58|58|58|58|58|62115,0,0,0,8,255,208
679,0,3,3,0,6,0,0,0,1|1|1|1|1|1|184|96,255|255|255|255|255|255|42|77,0|0|0|0|0|0|119|102,8|8|8|8|8|-8|64|7,-16|15|0|-16|15|0|42|11,0|0|-4|0|0|4|51|0,58|58|134|58|58|77|8031|23134,0,0,0,8,255,208
680,0,3,4,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|-8|-8|8|8,-19|18|-15|14|-3|2|-6|5,0|0|-2|-2|4|4|-2|-2,58|58|58|58|58|58|58|58,0,0,0,8,255,208
681,0,3,3,0,6,0,0,0,1|1|173|1|1|1|141|0,255|255|255|255|255|255|133|0,0|0|0|0|0|0|2|114,8|8|8|8|8|-8|-96|-61,-16|15|0|-16|15|0|-60|51,0|0|-4|0|0|4|51|37,58|58|241|58|58|77|13250|60385,0,0,0,8,255,208
682,0,3,2,0,8,0,0,0,173|173|1|1|1|1|1|1,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-16|15|-5|4|-5|4|-5|4,0|0|0|0|0|0|0|0,241|241|58|58|58|58|58|58,0,0,0,8,255,208
683,0,3,5,0,5,0,0,0,1|1|1|1|173|219|128|62,255|255|255|255|255|83|81|82,0|0|0|0|0|-111|38|7,8|8|8|8|8|91|11|-64,-19|18|-15|14|0|51|-30|51,0|0|-2|-2|-4|-53|-116|-37,58|58|58|58|241|65223|14256|56204,0,0,0,8,255,208
684,0,3,2,0,2,0,0,0,1|1|175|254|176|100|140|219,255|255|167|254|176|177|140|219,-6|6|-97|-2|-80|7|-116|-37,6|6|-105|-2|-80|100|-116|-37,-16|15|-113|-2|-71|30|0|-70,0|0|-20|-88|8|117|-5|-20,163|164|61922|37296|56204|59406|65141|17584,0,0,0,8,255,208
685,0,3,3,0,3,0,0,0,1|1|1|255|184|1|76|205,255|255|255|192|195|240|65|254,-6|6|0|1|48|-2|-2|-9,6|6|-8|0|0|8|0|80,-16|15|0|-2|66|18|64|1,0|0|4|-9|-1|0|0|0,163|164|77|20660|20644|46485|14980|46392,0,0,0,8,255,208
686,0,3,4,0,4,0,0,0,1|1|1|1|165|42|132|42,255|255|255|255|133|41|132|41,-6|6|-7|7|-123|40|-124|40,6|6|4|4|-123|-120|-76|88,-16|15|-16|15|-124|58|56|-75,0|0|0|0|114|36|114|36,163|164|281|282|16453|16548|10917|10884,0,0,0,8,255,208
687,0,3,6,0,6,0,0,0,1|1|1|1|1|1|180|96,255|255|255|255|255|255|56|181,-6|6|-7|7|-8|8|114|36,6|6|3|3|0|0|68|22,-16|15|-16|15|-16|15|-124|44,0|0|0|0|0|0|-124|43,163|164|281|282|39|1|34949|28852,0,0,0,8,255,208
688,0,3,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-3|3,6|6|3|3|0|0|7|7,-16|15|-16|15|-16|15|-16|15,0|0|0|0|0|0|0|0,163|164|281|282|39|1|201|202,0,0,0,8,255,208
689,0,3,4,0,4,0,0,0,3|3|1|1|133|40|132|40,255|255|255|255|133|255|180|112,-6|6|-3|3|-124|58|56|-75,6|6|7|7|114|52|114|52,-16|15|-16|15|114|72|68|72,0|0|0|0|-91|42|-124|42,121|122|201|202|10629|10628|10373|10372,0,0,0,8,255,208
690,0,3,6,0,6,0,0,0,3|3|1|1|1|1|114|4,255|255|255|255|255|255|68|0,-6|6|-3|3|-7|7|-124|32,6|6|7|7|3|3|-124|32,-16|15|-16|15|-16|15|-124|32,0|0|0|0|0|0|-76|-112,121|122|201|202|281|282|1138|1138,0,0,0,8,255,208
691,0,3,4,0,4,0,0,0,3|3|3|3|133|32|132|32,255|255|255|255|133|32|132|32,-7|7|-4|4|-123|3|5|127,4|4|7|7|23|31|39|47,-16|15|-16|15|67|9|11|17,0|0|0|0|35|41|43|49,98|98|98|98|0|27904|0|2048,0,0,0,8,255,208
692,0,3,6,0,6,0,0,0,3|3|3|3|3|3|0|131,255|255|255|255|255|255|2|110,-7|7|-4|4|-8|8|1|0,4|4|7|7|1|1|-68|0,-16|15|-16|15|-16|15|0|-32,0|0|0|0|0|0|0|0,98|98|98|98|98|98|1760|33536,0,0,0,8,255,208
693,0,3,2,0,2,0,0,0,173|173|108|98|90|84|80|75,255|255|66|64|61|59|57|56,-6|6|51|49|48|47|45|44,6|6|41|40|39|38|37|36,-16|15|34|33|33|32|31|30,0|0|29|28|27|27|26|26,241|241|5655|5398|5397|5140|4883|4626,0,0,0,8,255,208
694,0,3,3,0,3,0,0,0,173|173|173|11|10|10|10|9,255|255|255|8|8|8|7|7,-6|6|0|6|6|6|5|5,6|6|-7|4|4|4|3|3,-16|15|0|2|2|2|1|1,0|0|0|0|0|0|0|0,241|241|241|25443|25443|25443|10539|10024,0,0,0,8,255,208
695,0,5,1,0,2,0,0,0,174|175|23|23|22|22|21|21,255|255|19|19|19|18|18|17,-6|6|16|16|16|15|15|15,6|6|14|14|13|13|13|12,-16|15|12|12|11|11|11|11,0|0|10|10|9|9|9|9,255|255|2056|1799|1799|1542|1542|1286,0,0,0,8,255,208
696,0,8,2,0,2,0,0,0,174|175|2|2|1|1|1|1,255|255|1|0|0|0|0|0,-6|6|49|48|47|46|45|44,6|6|42|41|40|39|38|37,-16|15|35|34|33|33|32|31,0|0|29|28|28|27|26|26,255|255|5655|5398|5141|4884|4883|4626,0,0,0,8,255,208
697,0,8,3,0,3,0,0,0,174|175|1|11|11|10|10|10,255|255|255|9|9|9|8|8,-6|6|0|7|7|7|7|7,6|6|-8|6|6|6|5|5,-16|15|0|5|5|4|4|4,0|0|0|3|3|3|3|3,255|255|111|258|257|257|0|0,0,0,0,8,255,208
698,0,8,4,0,4,0,0,0,174|175|1|1|18|223|16|119,255|255|255|255|13|96|12|154,-6|6|-6|6|10|-59|9|72,6|6|-6|-6|8|18|8|-68,-16|15|-15|14|7|-32|6|-95,0|0|0|0|6|-3|5|-51,255|255|111|111|27396|14340|2308|56836,0,0,0,8,255,208
699,0,8,5,0,5,0,0,0,174|175|1|1|1|113|2|82,255|255|255|255|255|4|2|239,-6|6|-6|6|0|-72|1|-88,6|6|-6|-6|-8|127|1|115,-16|15|-15|14|0|57|1|41,0|0|0|0|0|2|1|-9,255|255|111|111|111|50688|49152|47616,0,0,0,8,255,208
700,0,8,6,0,6,0,0,0,174|175|1|1|1|1|0|106,255|255|255|255|255|255|0|93,-6|6|-6|6|0|0|0|74,6|6|-6|-6|-8|-8|0|62,-16|15|-15|14|-4|3|0|53,0|0|0|0|0|0|0|46,255|255|111|111|111|111|8192|7936,0,0,0,8,255,208
701,0,8,7,0,7,0,0,0,174|175|1|1|1|1|1|0,255|255|255|255|255|255|255|0,-6|6|-6|6|-3|3|0|0,6|6|-6|-6|-7|-7|-8|0,-16|15|-15|14|-9|8|0|0,0|0|0|0|0|0|0|0,255|255|111|111|111|111|111|32512,0,0,0,8,255,208
702,0,8,7,0,7,0,0,0,174|175|1|1|1|1|1|0,255|255|255|255|255|255|255|0,-6|6|-6|6|-3|3|0|0,6|6|-6|-6|-7|-7|8|0,-16|15|-15|14|-9|8|0|0,0|0|0|0|0|0|0|-112,255|255|111|111|111|111|111|62004,0,0,0,8,255,208
703,0,8,5,0,5,0,0,0,174|175|174|175|1|198|68|253,255|255|255|255|255|198|68|2,-6|6|-6|6|0|3|-119|68,6|6|6|6|-8|2|-119|68,-16|15|-19|18|0|68|17|-119,0|0|12|12|0|-119|68|13,255|255|255|255|111|50819|18206|65411,0,0,0,8,255,208
704,0,8,7,0,7,0,0,0,174|175|174|175|1|1|1|138,255|255|255|255|255|255|255|7,-6|6|-6|6|0|-3|3|-63,6|6|6|6|8|-7|-7|8,-16|15|-19|18|0|-9|8|-125,0|0|12|12|0|0|0|110,255|255|255|255|111|111|111|51707,0,0,0,8,255,208
705,0,8,8,0,8,0,0,0,174|175|174|175|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-6|6|0|-6|6|0,6|6|6|6|8|-6|-6|-8,-16|15|-19|18|0|-9|8|0,0|0|12|12|0|0|0|0,255|255|255|255|111|111|111|111,0,0,0,8,255,208
706,0,1,5,0,5,0,0,0,99|99|99|99|99|0|112|193,255|255|255|255|255|131|225|31,0|-1|1|-2|2|51|-127|-62,8|7|7|5|5|4|-118|86,0|0|0|0|0|22|-48|51,0|0|0|0|0|0|12|3,266|266|266|266|266|767|372|51707,0,0,0,10,11,128
707,0,11,8,1,8,0,0,0,20|20|20|20|20|20|20|20,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,120|120|120|120|120|120|120|120,14|0|-14|0|9|9|-9|-9,0|14|0|-14|9|-9|-9|9,227|227|227|227|227|227|227|227,0,0,0,26,255,208
708,70,2,7,0,7,0,0,0,189|189|189|189|189|189|189|0,255|255|255|255|255|255|255|2,0|-1|1|-2|2|-3|3|-119,1|0|0|0|0|-1|-1|-16,0|0|0|0|0|0|0|-119,0|0|0|0|0|0|0|-23,238|238|238|238|238|238|238|64489,1,0,0,6,255,208
709,0,9,8,0,8,0,0,8,114|114|114|114|114|114|114|114,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,171|171|171|171|171|171|171|171,0,0,0,26,98,208
710,10,0,1,3,1,0,0,0,128|57|86|242|119|32|114|5,255|70|240|119|25|139|70|240,0|86|-14|-119|70|-12|-119|86,1|-117|78|-6|-119|78|-4|11,0|117|3|-23|-120|0|-125|126,0|-1|116|10|-127|126|-2|0,271|59651|65372|18059|33018|1228|59472|65220,0,0,0,8,255,208
711,0,6,8,0,8,0,0,0,12|12|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,96
712,0,3,1,0,1,0,0,0,3|248|3|115|9|139|70|248,255|70|250|233|232|254|138|102,0|42|-64|11|70|6|107|94,10|20|-119|-121|-102|54|-117|70,0|-128|-52|84|80|104|127|-128,0|77|-3|-10|70|-29|2|116,64|18059|51708|1730|36864|35669|35820|1606,0,0,0,13,255,208
713,0,3,2,0,2,0,0,0,2|2|8|247|110|4|201|194,255|255|85|139|236|87|139|126,0|0|78|6|-117|-57|-118|-60,10|10|-117|-40|-117|-57|42|-28,-6|6|119|9|59|-39|114|5,0|0|0|-21|2|51|-64|95,64|64|35669|22508|35670|2166|65155|29499,0,0,0,13,255,208
714,0,3,3,0,3,0,0,0,1|1|1|63|3|222|3|219,255|255|255|59|235|36|139|222,0|-1|1|107|126|10|126|-117,9|8|8|86|6|1|-127|-6,0|0|0|-4|58|-21|11|-117,0|0|0|94|10|126|1|-121,226|226|226|8|11464|0|22103|30347,0,0,0,6,255,32
715,0,3,5,0,5,0,0,0,1|1|1|1|1|192|233|199,255|255|255|255|255|240|137|70,0|-1|1|-2|2|-29|2|-117,9|8|8|6|6|-60|61|3,0|0|0|0|0|-119|70|-42,0|0|0|0|0|-56|114|3,226|226|226|226|226|20105|51164|58950,0,0,0,6,255,32
716,0,3,7,0,7,0,0,0,1|1|1|1|1|1|1|2,255|255|255|255|255|255|255|78,0|-1|1|-2|2|-3|3|2,9|8|8|6|6|4|4|94,0|0|0|0|0|0|0|-117,0|0|0|0|0|0|0|3,226|226|226|226|226|226|226|22278,0,0,0,6,255,32
717,0,6,1,0,1,0,0,0,2|4|87|232|196|254|11|192,98|25|139|94|242|193|227|2,0|-73|-12|53|-119|-65|-10|53,12|70|-14|-117|-50|-125|126|-26,0|116|3|-23|-16|1|-125|-7,0|116|3|-23|-42|1|3|-1,73|50388|9759|24516|780|9951|18315|35074,0,0,0,13,255,208
718,0,6,3,0,3,0,0,0,2|2|2|5|250|58|137|70,98|98|98|3|193|137|70|232,0|-12|12|-119|70|-22|-117|94,12|0|12|-44|-60|61|38|-60,0|0|0|-5|38|-117|69|2,0|0|0|38|-117|13|-119|78,73|16|54|359|18059|49650|736|62469,0,0,0,13,255,208
719,0,6,4,0,4,0,0,0,2|2|2|2|126|252|38|138,98|98|98|98|223|139|240|38,0|0|-12|12|41|0|117|3,12|12|0|12|-2|53|116|71,6|-6|0|0|14|-1|118|6,0|0|0|0|11|-64|117|3,143|144|16|54|30463|22276|60392|3069,0,0,0,13,255,208
720,0,8,1,0,1,0,0,0,10|2|255|70|242|131|70|252,4|139|70|246|255|70|248|57,120|-8|114|-106|-23|-24|0|-119,120|-12|-57|70|-26|1|0|-117,-40|-18|30|-117|-8|-66|43|8,-30|7|14|31|-71|63|0|-13,60022|30463|27376|27182|65280|1654|50664|65533,0,0,0,1,255,208
