id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
644,0,5,3,0,3,0,0,0,171|171|171|82|51|210|102|139,255|255|255|69|12|238|90|201,-1|1|0|-20|86|83|51|-46,0|0|0|-117|85|8|-117|117,-6|6|0|16|-118|4|51|-18,-1|-1|0|91|94|-55|-61|85,103|103|103|21899|26120|17803|26124|23279,1,0,0,10,255,16
645,0,5,4,0,4,0,0,0,171|171|171|171|16|209|233|138,255|255|255|255|36|51|67|102,-2|2|0|0|94|-55|-61|85,0|0|0|0|-46|102|-117|85,-10|10|-6|6|-17|90|-55|-61,-4|-4|-2|-2|83|51|-46|51,103|103|103|103|19851|49424|745|1162,1,0,0,10,255,16
646,0,5,5,0,5,0,0,0,171|171|171|171|171|226|231|91,255|255|255|255|255|0|0|0,-2|2|0|0|0|1|1|1,0|0|0|0|0|2|2|2,-10|10|-6|6|0|3|-73|-120,-4|-4|-2|-2|0|-61|-121|66,103|103|103|103|103|33740|49408|34630,1,0,0,10,255,16
647,0,4,1,0,1,0,0,0,1|193|178|67|184|195|216|67,255|195|13|136|0|193|78|136,0|-63|3|68|-72|-61|-124|68,12|-61|60|68|-72|-61|0|0,0|0|-107|69|-72|-61|-63|69,0|-61|-56|-120|0|-63|-126|-122,228|0|0|0|0|0|0|0,0,0,0,6,255,32
648,0,7,1,0,1,0,0,0,2|0|0|0|0|0|0|16,107|0|235|42|168|8|116|7,0|0|4|0|0|-21|31|15,8|-56|-9|-47|-10|-63|16|116,0|-72|0|8|0|0|-21|14,0|-128|-72|0|0|0|0|117,601|512|0|22211|29835|2084|29951|3108,0,0,0,6,255,32
649,0,6,1,0,1,0,0,0,2|127|25|0|0|131|196|4,107|192|184|1|0|0|0|116,0|-117|70|52|-119|70|12|15,8|-122|-108|0|0|0|64|80,0|-83|29|0|0|-125|-60|4,0|-8|52|72|80|-24|112|-1,601|50307|35076|13382|49195|50014|35669|33772,0,0,0,6,255,32
650,0,6,3,0,3,0,0,0,2|1|1|248|141|127|1|198,107|255|255|0|0|0|156|250,0|-10|10|-56|0|0|0|87,8|0|0|-1|-1|-1|-125|-60,0|0|0|15|-124|-128|0|0,0|0|0|12|-1|69|12|-118,601|228|228|6367|0|50307|32776|446,0,0,0,6,255,32
651,0,6,4,0,4,0,0,0,2|1|1|1|4|254|203|117,107|255|255|255|232|33|29|0,0|-9|9|0|-88|-128|116|7,8|2|2|-10|20|114|-20|15,0|0|0|0|116|37|-125|-8,0|0|0|0|-122|1|2|0,601|228|228|228|15360|30228|50702|390,0,0,0,6,255,32
652,0,6,5,0,5,0,0,0,2|1|1|1|1|11|192|116,107|255|255|255|255|125|252|0,0|-9|9|-8|8|-1|-99|-72,8|2|2|-3|-3|94|91|-117,0|0|0|0|0|1|0|0,0|0|0|0|0|8|83|86,601|228|228|228|228|0|35584|35320,0,0,0,6,255,32
653,0,6,3,0,3,0,0,0,4|1|1|0|0|0|128|190,105|255|255|0|255|117|15|255,0|-10|10|86|-24|-29|-2|-1,7|0|0|8|-21|121|-57|68,0|0|0|8|0|0|87|86,0|0|0|-1|-1|-125|-60|8,582|228|228|8228|17663|8228|138|65360,0,0,0,6,255,32
654,0,6,5,0,5,0,0,0,4|1|1|1|1|128|190|1,105|255|255|255|255|19|15|182,0|-9|9|-8|8|87|-24|39,7|2|2|-3|-3|4|75|117,0|0|0|0|0|15|-74|-122,0|0|0|0|0|-74|-128|108,582|228|228|228|228|33552|9340|16,0,0,0,6,255,32
655,0,6,6,0,6,0,0,0,4|1|1|1|1|2|88|0,105|255|255|255|255|107|0|0,0|-9|9|-8|8|0|0|0,7|2|2|-3|-3|-8|92|-57,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|80,582|228|228|228|228|601|20480|59478,0,0,0,6,255,32
656,0,6,5,0,5,0,0,0,4|2|2|2|2|29|86|232,105|107|107|107|107|196|4|246,0|-6|6|-8|8|2|116|11,7|6|6|-3|-3|-7|-1|-1,0|0|0|0|0|88|0|117,0|0|0|0|0|0|0|0,582|601|601|601|601|36|29951|36,0,0,0,6,255,32
657,0,6,7,0,7,0,0,0,4|4|4|2|2|1|1|0,105|105|105|107|107|255|255|106,0|-6|6|-6|6|-10|10|87,7|6|6|-6|-6|0|0|-119,0|0|0|0|0|0|0|-117,0|0|0|0|0|0|0|0,582|582|582|601|601|228|228|0,0,0,0,6,255,32
658,0,2,2,0,2,0,0,0,1|1|115|2|51|192|95|93,255|255|139|116|36|8|139|68,0|0|11|-64|116|19|-125|-8,12|12|72|-57|70|12|-21|-1,-6|6|43|-64|-23|-121|0|0,4|4|70|88|0|0|0|0,108|108|0|50944|24646|0|0|34443,0,0,0,20,255,112
659,0,6,1,0,1,0,0,0,3|1|0|0|0|0|0|0,255|232|135|247|255|255|131|196,0|-21|47|-57|70|76|0|0,2|0|-57|70|80|0|0|0,-10|-57|70|84|0|0|0|0,0|-122|-38|1|0|0|11|-64,88|59472|18870|757|34503|474|0|0,0,0,20,26,255,48
660,0,5,1,0,1,0,0,0,3|137|70|52|199|70|12|0,255|0|0|184|1|0|0|0,0|-61|86|87|-117|124|36|12,2|116|36|16|11|-10|116|38,-30|6|0|0|0|0|-125|-65,0|1|0|0|0|116|11|-5,88|46743|0|33536|1220|18315|35148|1094,0,0,30,26,255,48
661,0,5,2,0,2,0,0,0,3|3|95|94|195|131|236|8,255|255|87|102|199|68|36|14,0|0|-117|116|36|24|-57|68,2|-2|0|0|0|0|-118|-98,-30|-30|0|0|86|-24|-32|-33,0|0|-125|-60|4|106|4|86,88|88|33791|2244|61|256|29696|50959,0,0,30,26,255,48
662,0,5,2,0,2,0,0,0,3|3|0|0|0|106|35|106,255|255|8|15|183|199|64|80,0|0|25|0|0|-125|-60|16,2|2|117|24|86|-24|-104|-33,-30|-20|-125|-60|4|-57|-122|-30,0|0|0|0|0|0|0|-23,88|88|17549|4132|36176|9284|27154|20482,0,0,30,26,255,48
663,0,5,3,0,3,0,0,0,3|3|3|131|196|4|199|134,255|255|255|0|0|0|0|0,0|0|0|0|0|-118|100|36,2|2|-2|36|15|102|-119|68,-30|-20|-30|61|2|0|119|21,0|0|0|-33|-1|-1|-125|-60,88|88|88|0|0|60160|26225|27779,0,0,30,26,255,48
664,0,7,2,0,2,0,0,0,3|3|102|137|68|36|14|141,255|255|16|80|15|183|68|36,0|120|-1|-74|-34|0|0|0,1|120|-122|-108|0|0|0|80,-17|-7|23|0|0|-117|68|36,-35|-5|-60|16|-119|-122|-30|0,88|88|57058|65535|50307|3844|50102|49163,0,0,4,26,255,48
665,0,7,2,0,2,0,0,0,3|3|8|106|16|86|232|102,255|255|255|131|196|8|95|94,0|120|-60|8|-61|83|86|87,1|120|36|16|-117|68|36|20,-20|-10|7|116|27|-125|-8|17,-30|0|-125|-8|18|116|105|-57,88|88|65535|440|0|59648|244|0,0,0,5,26,255,48
666,0,6,2,0,2,0,0,0,3|3|233|198|0|0|0|128,255|255|0|0|0|255|139|124,0|120|117|11|-57|7|0|0,1|120|-23|-82|0|0|0|-117,-26|-13|-119|-122|-34|0|0|0,-30|0|36|24|-119|-98|-30|0,88|88|65085|65535|50307|35588|57990|0,0,0,6,26,255,48
667,0,5,2,0,2,0,0,0,3|3|70|12|235|255|255|255,255|255|0|0|0|102|131|190,0|120|0|0|2|117|116|-118,1|120|0|0|0|60|7|117,-30|-20|-66|-14|1|0|0|1,-30|0|60|4|116|20|106|16,88|88|65535|50307|15624|0|1|628,0,0,7,26,255,48
668,0,6,3,0,3,0,0,0,3|3|3|249|224|255|255|131,255|255|255|192|116|15|139|70,0|120|120|12|-57|70|52|0,1|120|120|-21|37|-127|-53|-128,-24|-7|-19|83|87|-24|86|24,-30|0|0|-60|8|-57|70|12,88|88|88|0|60160|50953|3142|65526,0,0,6,26,255,48
669,0,6,4,0,4,0,0,0,3|3|3|3|132|174|0|0,255|255|255|255|40|11|255|15,1|-1|120|120|0|-117|68|36,1|1|120|120|116|20|-125|-8,-24|-24|-7|-19|-8|18|116|102,-30|-30|0|0|124|-23|-123|0,88|88|88|88|50307|22020|55016|65509,0,0,6,26,255,48
670,0,0,1,3,8,0,0,0,3|3|3|3|3|3|3|3,255|255|255|255|255|255|255|255,0|4|6|4|0|-4|-6|-4,6|4|0|-4|-6|-4|0|4,0|4|6|4|0|-4|-6|-4,-6|-4|0|4|6|4|0|-4,126|126|126|126|126|126|126|126,0,0,0,26,255,208
671,0,2,1,0,1,0,0,0,1|196|16|11|192|116|9|235,255|131|142|14|2|0|0|1,0|-1|-1|-1|-1|-21|2|43,0|95|94|-61|86|-117|116|36,0|-1|116|36|12|86|-24|119,0|-1|-1|-125|-60|8|11|-64,246|0|29696|22053|61928|47031|33538|1220,-1,0,0,26,255,32
672,0,8,4,0,8,0,0,0,4|2|2|1|4|2|2|1,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,7|7|6|6|6|6|5|5,0|0|0|0|0|0|0|0,-14|0|0|14|-14|0|0|14,97|116|116|135|101|120|120|139,1,0,0,14,255,208
673,0,3,2,0,2,0,0,0,1|1|255|131|196|8|131|126,255|255|116|39|199|70|88|0,0|0|0|43|-64|-21|28|-128,8|8|0|0|0|16|-1|116,-16|15|117|4|106|116|-21|2,0|0|86|-24|-17|8|0|0,58|58|504|51483|57729|16384|0|20105,0,0,0,8,255,208
674,0,3,3,0,3,0,0,0,1|1|1|0|0|0|116|36,255|255|255|20|11|201|116|28,0|0|0|0|0|0|11|-1,8|8|8|116|36|24|81|80,-16|15|0|-125|-60|16|-21|9,0|0|-4|5|-72|1|0|0,58|58|58|9332|33544|62142|1|0,0,0,0,8,255,208
675,0,3,4,0,4,0,0,0,1|1|1|1|4|139|134|218,255|255|255|255|192|116|16|80,0|0|0|0|2|-57|-122|-38,8|8|8|8|0|0|0|-128,-19|18|-15|14|0|0|116|5,0|0|-2|-2|19|-1|116|36,58|58|58|58|18920|65520|33791|4292,0,0,0,8,255,208
676,0,3,5,0,5,0,0,0,1|1|1|1|1|0|0|0,255|255|255|255|255|195|86|139,0|0|0|0|0|-123|-74|-73,8|8|8|8|8|70|52|61,-19|18|-15|14|0|33|61|0,0|0|-2|-2|-4|61|0|8,58|58|58|58|58|9284|29708|50988,0,0,0,8,255,208
677,0,3,7,0,7,0,0,0,1|1|1|1|1|1|1|199,255|255|255|255|255|255|255|139,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-19|18|-15|14|-11|10|0|-61,0|0|-2|-2|-4|-4|-6|0,58|58|58|58|58|58|58|0,0,0,0,8,255,208
678,0,3,7,0,7,0,0,0,1|1|1|1|1|1|1|0,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|-125,8|8|8|8|8|8|8|102,-19|18|-15|14|-6|5|0|94,0|0|-2|-2|-4|-4|-6|-1,58|58|58|58|58|58|58|34445,0,0,0,8,255,208
679,0,3,3,0,6,0,0,0,1|1|1|1|1|1|246|193,255|255|255|255|255|255|11|60,0|0|0|0|0|0|117|2,8|8|8|8|8|-8|80|87,-16|15|0|-16|15|0|-60|8,0|0|-4|0|0|4|1|0,58|58|134|58|58|77|35588|24003,0,0,0,8,255,208
680,0,3,4,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|-8|-8|8|8,-19|18|-15|14|-3|2|-6|5,0|0|-2|-2|4|4|-2|-2,58|58|58|58|58|58|58|58,0,0,0,8,255,208
681,0,3,3,0,6,0,0,0,1|1|173|1|1|1|196|4,255|255|255|255|255|255|36|4,0|0|0|0|0|0|-63|-24,8|8|8|8|8|-8|36|4,-16|15|0|-16|15|0|-23|44,0|0|-4|0|0|4|4|-128,58|58|241|58|58|77|65535|50307,0,0,0,8,255,208
682,0,3,2,0,8,0,0,0,173|173|1|1|1|1|1|1,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-16|15|-5|4|-5|4|-5|4,0|0|0|0|0|0|0|0,241|241|58|58|58|58|58|58,0,0,0,8,255,208
683,0,3,5,0,5,0,0,0,1|1|1|1|173|4|139|68,255|255|255|255|255|138|4|1,0|0|0|0|0|12|-24|-28,8|8|8|8|8|12|11|-64,-19|18|-15|14|0|4|106|10,0|0|-2|-2|-4|-24|32|66,58|58|58|58|241|0|31211|17547,0,0,0,8,255,208
684,0,3,2,0,2,0,0,0,1|1|255|116|36|4|232|7,255|255|255|131|196|4|11|192,-6|6|-1|116|36|4|-24|-65,6|6|-1|-125|-60|4|11|-64,-16|15|-1|116|36|4|106|10,0|0|-113|0|-63|-24|-48|65,163|164|1060|33161|470|0|10731|65363,0,0,0,8,255,208
685,0,3,3,0,3,0,0,0,1|1|1|0|0|1|0|0,255|255|255|36|4|199|128|182,-6|6|0|-122|118|0|-63|91,6|6|-8|-61|86|87|-117|116,-16|15|0|4|-115|-122|46|1,0|0|4|-73|-66|-108|0|0,163|164|77|35148|20488|51073|1026|0,0,0,0,8,255,208
686,0,3,4,0,4,0,0,0,1|1|1|1|0|0|131|196,255|255|255|255|1|0|0|1,-6|6|-7|7|-74|42|1|0,6|6|4|4|0|0|-125|-60,-16|15|-16|15|94|-61|-125|-20,0|0|0|0|0|-125|124|36,163|164|281|282|17547|36|32967|474,0,0,0,8,255,208
687,0,3,6,0,6,0,0,0,1|1|1|1|1|1|104|0,255|255|255|255|255|255|245|2,-6|6|-7|7|-8|8|-38|1,6|6|3|3|0|0|0|-1,-16|15|-16|15|-16|15|-1|-1,0|0|0|0|0|0|28|-1,163|164|281|282|39|1|62784|35586,0,0,0,8,255,208
688,0,3,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-3|3,6|6|3|3|0|0|7|7,-16|15|-16|15|-16|15|-16|15,0|0|0|0|0|0|0|0,163|164|281|282|39|1|201|202,0,0,0,8,255,208
689,0,3,4,0,4,0,0,0,3|3|1|1|0|134|118|0,255|255|255|255|195|0|0|0,-6|6|-3|3|8|83|86|87,6|6|7|7|28|43|-10|-117,-16|15|-16|15|0|-117|120|4,0|0|0|0|3|120|92|-10,121|122|201|202|35399|20480|29951|10276,0,0,0,8,255,208
690,0,3,6,0,6,0,0,0,3|3|1|1|1|1|0|139,255|255|255|255|255|255|32|255,-6|6|-3|3|-7|7|68|36,6|6|7|7|3|3|0|0,-16|15|-16|15|-16|15|5|0,0|0|0|0|0|0|16|-117,121|122|201|202|281|282|0|17547,0,0,0,8,255,208
691,0,3,4,0,4,0,0,0,3|3|3|3|1|0|0|0,255|255|255|255|232|161|16|0,-7|7|-4|4|-125|-32|3|-125,4|4|7|7|-125|-8|2|116,-16|15|-16|15|7|102|15|-66,0|0|0|0|-63|-31|8|102,98|98|98|98|5156|16616|17|33536,0,0,0,8,255,208
692,0,3,6,0,6,0,0,0,3|3|3|3|3|3|12|3,255|255|255|255|255|255|129|254,-7|7|-4|4|-8|8|-117|68,4|4|7|7|1|1|114|2,-16|15|-16|15|-16|15|36|32,0|0|0|0|0|0|1|104,98|98|98|98|98|98|49928|22099,0,0,0,8,255,208
693,0,3,2,0,2,0,0,0,173|173|0|0|0|0|235|79,255|255|190|148|0|0|0|129,-6|6|4|0|0|15|-73|-122,6|6|0|0|-63|-32|3|59,-16|15|2|-117|-63|-118|92|36,0|0|80|86|-24|-95|-2|-1,241|241|64384|30068|35345|134|2|43008,0,0,0,8,255,208
694,0,3,3,0,3,0,0,0,173|173|173|0|131|196|8|95,255|255|255|131|236|12|83|86,-6|6|0|76|36|32|43|-10,6|6|-7|-108|0|0|0|-115,-16|15|0|0|0|-119|76|36,0|0|0|4|0|0|-117|76,241|241|241|46863|7321|1|35584|9284,0,0,0,8,255,208
695,0,5,1,0,2,0,0,0,174|175|0|1|0|0|0|139,255|255|137|68|36|24|139|129,-6|6|0|0|-117|108|36|24,6|6|4|-1|116|36|20|-24,-16|15|0|0|-125|-60|4|-125,0|0|-125|-8|1|116|27|-125,255|255|17802|20480|65351|9332|59412|4046,0,0,0,8,255,208
696,0,8,2,0,2,0,0,0,174|175|232|202|15|0|0|131,255|255|3|235|43|246|235|9,-6|6|-2|0|8|0|0|119,6|6|68|36|36|43|-57|59,-16|15|2|-117|-61|-117|-40|57,0|0|36|119|-98|-117|68|36,255|255|800|35271|23617|31017|35672|24007,0,0,0,8,255,208
697,0,8,3,0,3,0,0,0,174|175|1|12|199|135|242|1,255|255|255|0|0|0|235|78,-6|6|0|-108|0|0|0|-127,6|6|-8|0|0|15|-73|-121,-16|15|0|0|-63|-32|2|59,0|0|0|-117|-63|80|87|-24,255|255|111|6180|50307|32776|29945|4469,0,0,0,8,255,208
698,0,8,4,0,4,0,0,0,174|175|1|1|81|86|232|21,255|255|255|255|196|8|95|94,-6|6|-6|6|83|86|-119|84,6|6|-6|-6|36|8|0|15,-16|15|-15|14|0|-117|68|36,0|0|0|0|1|0|0|0,255|255|111|111|45239|148|0|50817,0,0,0,8,255,208
699,0,8,5,0,5,0,0,0,174|175|1|1|1|49|128|184,255|255|255|255|255|116|40|246,-6|6|-6|6|0|5|-10|0,6|6|-6|-6|-8|8|-24|-122,-16|15|-15|14|0|4|-23|-27,0|0|0|0|0|36|8|-24,255|255|111|111|111|0|17547|2084,0,0,0,8,255,208
700,0,8,6,0,6,0,0,0,174|175|1|1|1|1|255|116,255|255|255|255|255|255|111|0,-6|6|-6|6|0|0|-117|76,6|6|-6|-6|-8|-8|0|0,-16|15|-15|14|-4|3|68|36,0|0|0|0|0|0|0|127,255|255|111|111|111|111|0|17547,0,0,0,8,255,208
701,0,8,7,0,7,0,0,0,174|175|1|1|1|1|1|0,255|255|255|255|255|255|255|8,-6|6|-6|6|-3|3|0|-24,6|6|-6|-6|-7|-7|-8|12,-16|15|-15|14|-9|8|0|1,0|0|0|0|0|0|0|-125,255|255|111|111|111|111|111|0,0,0,0,8,255,208
702,0,8,7,0,7,0,0,0,174|175|1|1|1|1|1|8,255|255|255|255|255|255|255|0,-6|6|-6|6|-3|3|0|-128,6|6|-6|-6|-7|-7|8|0,-16|15|-15|14|-9|8|0|-20,0|0|0|0|0|0|0|36,255|255|111|111|111|111|111|32907,0,0,0,8,255,208
703,0,8,5,0,5,0,0,0,174|175|174|175|1|0|0|139,255|255|255|255|255|88|0|15,-6|6|-6|6|0|106|10|81,6|6|6|6|-8|-125|-60|8,-16|15|-19|18|0|116|36|0,0|0|12|12|0|0|-63|-24,255|255|255|255|111|470|0|21993,0,0,0,8,255,208
704,0,8,7,0,7,0,0,0,174|175|174|175|1|1|1|74,255|255|255|255|255|255|255|1,-6|6|-6|6|0|-3|3|0,6|6|6|6|8|-7|-7|26,-16|15|-19|18|0|-9|8|-125,0|0|12|12|0|0|0|0,255|255|255|255|111|111|111|0,0,0,0,8,255,208
705,0,8,8,0,8,0,0,0,174|175|174|175|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-6|6|0|-6|6|0,6|6|6|6|8|-6|-6|-8,-16|15|-19|18|0|-9|8|0,0|0|12|12|0|0|0|0,255|255|255|255|111|111|111|111,0,0,0,8,255,208
706,0,1,5,20,5,0,0,0,99|99|99|99|99|8|233|157,20|20|20|20|20|36|0|199,0|-1|1|-2|2|0|0|0,8|7|7|5|5|39|0|0,0|0|0|0|0|-127|-120|0,0|0|0|0|0|0|-57|-128,9634|9634|9634|9634|9634|36|27880|6,0,0,0,10,255,128
707,0,11,8,1,8,0,0,0,20|20|20|20|20|20|20|20,255|255|255|255|255|255|255|255,120|120|120|120|120|120|120|120,120|120|120|120|120|120|120|120,14|0|-14|0|9|9|-9|-9,0|14|0|-14|9|-9|-9|9,227|227|227|227|227|227|227|227,0,0,0,26,255,208
708,70,2,7,0,7,0,0,0,189|189|189|189|189|189|189|0,255|255|255|255|255|255|255|139,0|-1|1|-2|2|-3|3|0,1|0|0|0|0|-1|-1|20,0|0|0|0|0|0|0|-122,0|0|0|0|0|0|0|4,238|238|238|238|238|238|238|17269,1,0,0,6,255,208
709,0,9,8,0,8,0,0,8,114|114|114|114|114|114|114|114,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,171|171|171|171|171|171|171|171,0,0,0,26,98,208
710,10,0,1,3,1,0,0,0,128|137|84|36|12|139|68|36,255|15|183|176|148|0|0|0,0|-58|2|4|0|0|86|-24,1|42|0|0|-125|-60|4|-120,0|36|11|-118|-40|-128|-29|-32,0|-5|96|116|23|-128|-5|64,271|29951|4132|44776|65535|33791|1220|59897,0,0,0,8,255,208
711,0,6,8,0,8,0,0,0,12|12|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,96
712,0,3,1,0,1,0,0,0,3|0|0|0|116|43|139|76,255|16|57|136|242|0|0|0,0|31|-125|-72|-6|1|0|0,10|116|8|80|104|0|113|0,0|-21|9|-1|116|36|12|104,0|111|0|-63|-24|-7|88|-11,72|23390|50307|49932|60547|21252|22358|35669,0,0,0,13,255,208
713,0,3,2,0,2,0,0,0,3|3|0|0|131|196|4|168,255|255|5|233|162|0|0|0,0|0|-68|41|0|0|-125|-60,10|10|-40|12|32|80|85|-24,-6|6|0|0|-125|-60|8|-128,0|0|83|85|-24|63|42|0,72|72|9066|106|16490|59479|10554|0,0,0,0,13,255,208
714,0,3,3,0,3,0,0,0,3|3|3|85|232|23|42|0,255|255|255|8|128|203|251|255,0|0|0|85|-24|7|42|0,10|10|10|8|83|85|-24|-3,-6|6|0|-125|-60|8|83|85,0|0|-4|0|0|-125|-60|8,72|72|72|59479|10478|0|50307|2832,0,0,0,13,255,208
715,0,3,4,0,4,0,0,0,3|3|3|3|0|4|0|0,255|255|255|255|0|0|0|0,0|0|0|0|93|95|94|91,10|10|10|10|-125|-20|36|83,-6|6|3|-3|36|16|1|0,0|0|-4|-4|36|20|3|0,72|72|72|72|0|17607|7204|7,0,0,0,13,255,208
716,0,3,3,0,3,0,0,0,3|3|8|68|36|40|202|0,255|255|255|139|116|36|52|199,0|0|0|-50|0|0|0|15,10|10|10|124|-124|16|87|-24,-6|6|0|0|-125|-60|4|87,0|0|-4|0|0|-125|-60|4,72|72|12|0|17544|4900|50307|22276,0,0,0,13,255,208
717,0,3,4,0,4,0,0,0,3|3|5|5|36|15|102|193,255|255|255|255|193|102|64|102,0|0|0|0|3|102|3|-64,10|10|10|10|-60|36|-61|83,-6|6|4|-4|36|16|15|-73,0|0|-4|-4|0|-127|-57|2,72|72|12|12|59392|8882|0|50307,0,0,0,13,255,208
718,0,4,2,0,2,0,0,0,2|2|40|0|0|131|196|8,255|255|134|32|1|0|0|80,0|0|-1|-1|-1|-125|-60|4,12|12|-56|-117|-122|-26|1|0,-8|10|-8|1|116|7|-125|-8,0|0|28|-21|123|-117|70|88,262|262|10584|23630|49163|27765|59478|1251,0,0,0,5,255,208
719,0,5,3,0,3,0,0,7,3|3|3|64|43|70|76|43,255|255|255|182|50|1|0|0,0|-4|4|-24|59|3|0|0,-8|5|5|86|-24|51|-13|-1,0|0|0|4|86|-24|-56|-8,0|0|0|-60|4|106|52|87,166|166|166|2244|59475|10164|0|50307,0,0,0,26,255,208
720,0,10,1,0,1,0,0,0,8|59|40|0|0|131|196|8,255|94|91|195|86|139|116|36,0|86|-24|24|-1|-1|-1|-125,10|4|102|-117|-114|56|1|0,-20|15|-73|-63|61|0|8|0,-15|116|18|61|0|-128|0|0,60022|59473|8308|0|50307|60164|36129|16006,0,0,0,13,255,208
721,0,5,8,1,8,0,0,0,5|5|4|4|4|4|4|4,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,22|22|22|22|22|22|22|22,0|0|0|0|0|0|0|0,0|-14|-28|-42|-56|-70|-84|-98,192|191|192|191|192|191|192|191,0,0,0,15,255,128
722,0,5,8,0,8,0,0,0,5|5|4|4|4|4|4|4,255|255|255|255|255|255|255|255,-12|-12|-12|-12|-12|-12|-12|-12,14|14|14|14|14|14|14|14,0|-12|-24|-36|-48|-60|-72|-84,0|-14|-28|-42|-56|-70|-84|-98,194|195|194|195|194|195|194|195,0,0,0,15,255,128
723,0,5,8,0,8,0,0,0,5|5|4|4|4|4|4|4,255|255|255|255|255|255|255|255,12|12|12|12|12|12|12|12,14|14|14|14|14|14|14|14,0|12|24|36|48|60|72|84,0|-14|-28|-42|-56|-70|-84|-98,196|197|196|197|196|197|196|197,0,0,0,15,255,128
724,0,5,8,1,8,0,0,0,5|5|4|4|4|4|4|4,255|255|255|255|255|255|255|255,-22|-22|-22|-22|-22|-22|-22|-22,0|0|0|0|0|0|0|0,0|-12|-24|-36|-48|-60|-72|-84,0|0|0|0|0|0|0|0,198|199|198|199|198|199|198|199,0,0,0,15,255,128
725,0,5,8,1,8,0,0,0,5|5|4|4|4|4|4|4,255|255|255|255|255|255|255|255,22|22|22|22|22|22|22|22,0|0|0|0|0|0|0|0,0|12|24|36|48|60|72|84,0|0|0|0|0|0|0|0,198|199|198|199|198|199|198|199,0,0,0,15,255,128
726,0,5,1,1,1,0,0,0,2|0|64|128|190|172|0|0,255|0|117|32|80|232|64|37,0|0|-125|-60|4|11|-64|117,10|86|-1|-106|-78|0|0|0,0|-60|4|86|-24|-111|-21|-1,0|-125|-60|4|-57|-122|-14|1,50|0|0|50014|0|0|0|0,0,0,0,26,255,208
727,0,5,2,0,2,0,0,0,1|1|0|80|255|182|50|1,255|255|106|2|86|232|52|0,-7|7|-125|-60|16|-119|-122|46,7|7|0|94|-61|86|-117|116,-5|5|-1|-74|46|1|0|0,0|0|50|1|0|0|106|1,121|122|0|50307|27152|22017|42216|4,0,0,0,5,255,208
728,0,4,1,0,1,0,0,0,1|248|1|116|7|131|248|2,255|56|235|112|139|116|36|20,0|68|36|32|-117|126|80|-117,9|60|3|-49|-117|110|76|-117,0|59|-61|115|2|-117|-40|83,0|43|-21|-1|116|36|36|-24,48|0|50307|36108|15108|18057|35152|19566,0,0,0,13,255,208
729,0,5,6,0,6,0,0,0,4|4|4|4|4|4|4|3,255|255|255|255|255|255|195|115,-7|7|-10|10|-7|7|-21|-1,7|7|0|0|-7|-7|0|0,-5|5|-5|5|-5|5|-119|70,0|0|0|0|0|0|93|95,121|122|102|104|140|141|33560|504,0,0,0,5,255,208
730,0,4,2,0,8,0,0,7,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-7|7|-5|5|-7|7|-9|9,7|7|9|9|7|7|5|5,-5|5|-5|5|-5|5|-5|5,0|0|0|0|0|0|0|0,247|247|247|247|247|247|247|247,0,0,0,5,255,32
731,0,3,3,0,3,0,0,0,3|3|8|116|36|20|131|190,255|255|255|0|0|117|9|86,0|0|0|0|0|-125|-60|4,10|10|10|0|0|0|-125|125,-8|8|0|37|-117|92|36|32,10|10|-4|-24|-6|82|-11|2,72|72|12|23945|50952|22598|0|0,0,0,0,13,255,208
732,0,3,5,0,5,0,0,0,3|3|3|3|5|127|17|139,255|255|255|255|255|199|70|52,0|0|0|0|0|-64|-21|44,10|10|10|10|10|96|59|-5,-8|8|-10|10|0|-1|116|36,10|10|12|10|-4|0|0|-125,72|72|72|72|12|18059|856|35271,0,0,0,13,255,208
733,0,3,3,0,3,0,0,0,3|3|12|43|86|232|107|0,255|255|255|196|4|139|134|238,0|0|0|11|-64|116|24|-117,10|10|10|70|88|-57|70|92,-8|8|0|0|106|2|86|-24,10|10|-4|0|-125|-60|8|94,72|72|11|21072|757|50307|2824|30144,0,0,0,13,255,208
